message_id,sender_id,message_text,timestamp,amount,transaction_cost,new_balance,recipient_name,is_fraud,fraud_type,message_type,sender_name,sender_number,is_valid_sender,message_length,has_pin_word,amount_count,has_confirmed,has_link,link_count,link_at_start,link_at_end,has_official_domain,link_with_urgency,link_without_transaction,exclamation_count,has_urgent_word
MSG00006225,MPESA,Confirmed. You have received Ksh35110.76 from Timothy Owino 0730 042 975 on 18/9/25 at 6.20 AM New M-PESA balance is Ksh111052.70.,2025-09-18 06:20:00.974619,35110.76,0.0,111052.7,,0,,receipt_confirmation,Timothy Owino,0730 042 975,1,130,0,2,1,0,0,0,0,0,0,0,0,0
MSG00000881,MPESA,"Confirmed. Ksh25793.60 paid to Wanjiru Wanjiku. on 18/9/25 at 6.24 AM New M-PESA balance is Ksh70172.45. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00.",2025-09-18 06:24:00.876467,25793.6,55.0,70172.45,Wanjiru Wanjiku,0,,payment_confirmation,,,1,185,0,3,1,0,0,0,0,0,0,0,0,0
MSG00000754,MPESA,"Confirmed. Ksh18515.12 paid to James Ogola. on 18/9/25 at 6.41 AM New M-PESA balance is Ksh25878.58. Transaction cost, Ksh50.00. Amount you can transact within the day is 500000.00. Send money globally with M-PESA. Learn more https://bit.ly/mpesalnk",2025-09-18 06:41:00.862861,18515.12,50.0,25878.58,James Ogola,0,,payment_confirmation,,,1,249,0,3,1,1,2,0,1,0,0,0,0,0
MSG00005992,MPESA,Confirmed. You have received Ksh9573.80 from Samuel Nyambura 0793 266 403 on 18/9/25 at 6.55 AM New M-PESA balance is Ksh37397.90.,2025-09-18 06:55:00.968947,9573.8,0.0,37397.9,,0,,receipt_confirmation,Samuel Nyambura,0793 266 403,1,130,0,2,1,0,0,0,0,0,0,0,0,0
MSG00007758,MPESA,Confirmed. You have received Ksh45971.49 from Otieno Owino 0791 481 798 on 18/9/25 at 7.11 AM New M-PESA balance is Ksh100125.09. Lipa na M-PESA at NAIVAS SUPERMARKET and stand a chance to win a trolley shopping.,2025-09-18 07:11:01.003438,45971.49,0.0,100125.09,,0,,receipt_confirmation,Otieno Owino,0791 481 798,1,212,0,2,1,0,0,0,0,0,0,0,0,0
MSG00007410,MPESA,Confirmed. You have received Ksh9021.18 from Ruth Nyambura 0740 798 480 on 18/9/25 at 7.14 AM New M-PESA balance is Ksh73247.13.,2025-09-18 07:14:00.998914,9021.18,0.0,73247.13,,0,,receipt_confirmation,Ruth Nyambura,0740 798 480,1,128,0,2,1,0,0,0,0,0,0,0,0,0
MSG00006301,MPESA,Confirmed. You have received Ksh40524.76 from Otieno Kimani 0720 740 353 on 18/9/25 at 7.21 AM New M-PESA balance is Ksh102064.46.,2025-09-18 07:21:00.974619,40524.76,0.0,102064.46,,0,,receipt_confirmation,Otieno Kimani,0720 740 353,1,130,0,2,1,0,0,0,0,0,0,0,0,0
MSG00006894,MPESA,Confirmed. You have received Ksh19578.03 from Michael Maina 0791 081 518 on 18/9/25 at 7.37 AM New M-PESA balance is Ksh82702.89.,2025-09-18 07:37:00.984769,19578.03,0.0,82702.89,,0,,receipt_confirmation,Michael Maina,0791 081 518,1,129,0,2,1,0,0,0,0,0,0,0,0,0
MSG00000391,MPESA,"Confirmed. Ksh16930.63 paid to Catherine Nyambura. on 18/9/25 at 7.56 AM New M-PESA balance is Ksh78246.72. Transaction cost, Ksh50.00. Amount you can transact within the day is 500000.00. Lipa na M-PESA na ufaidike na bei nafuu.",2025-09-18 07:56:00.862861,16930.63,50.0,78246.72,Catherine Nyambura,0,,payment_confirmation,,,1,229,0,3,1,0,0,0,0,0,0,0,0,0
MSG00004981,MPESA,"Confirmed. Ksh43541.96 paid to Ruth Wanjiku. on 18/9/25 at 8.23 AM New M-PESA balance is Ksh50718.82. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00.",2025-09-18 08:23:00.948137,43541.96,60.0,50718.82,Ruth Wanjiku,0,,payment_confirmation,,,1,182,0,3,1,0,0,0,0,0,0,0,0,0
MSG00004306,MPESA,"Confirmed. Ksh37899.68 paid to Akinyi Waithaka. on 18/9/25 at 3.53 PM New M-PESA balance is Ksh58487.83. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00.",2025-09-18 15:53:00.935523,37899.68,60.0,58487.83,Akinyi Waithaka,0,,payment_confirmation,,,1,185,0,3,1,0,0,0,0,0,0,0,0,0
MSG00000057,MPESA,"Confirmed. Ksh38932.10 paid to Grace Otieno. on 18/9/25 at 3.54 PM New M-PESA balance is Ksh3158.70. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00. Funga mkopo na M-PESA loans haraka.",2025-09-18 15:54:00.862861,38932.1,60.0,3158.7,Grace Otieno,0,,payment_confirmation,,,1,217,0,3,1,0,0,0,0,0,0,0,0,0
MSG00002918,MPESA,"Confirmed. Ksh43064.24 paid to Daniel Omondi. on 18/9/25 at 3.55 PM New M-PESA balance is Ksh44273.21. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00. Get 10% cashback on all payments. Visit https://bit.ly/mpesacashback",2025-09-18 15:55:00.914242,43064.24,60.0,44273.21,Daniel Omondi,0,,payment_confirmation,,,1,252,0,3,1,1,2,0,1,0,0,0,0,0
MSG00001356,MPESA,"Confirmed. Ksh28071.76 paid to Lucy Odhiambo. on 18/9/25 at 4.08 PM New M-PESA balance is Ksh27546.69. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00.",2025-09-18 16:08:00.884288,28071.76,55.0,27546.69,Lucy Odhiambo,0,,payment_confirmation,,,1,183,0,3,1,0,0,0,0,0,0,0,0,0
MSG00004019,MPESA,"Confirmed. Ksh38641.44 paid to Sarah Kiplagat. on 18/9/25 at 4.18 PM New M-PESA balance is Ksh52081.57. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00. Lipa na M-PESA na ufaidike na bei nafuu.",2025-09-18 16:18:00.932567,38641.44,60.0,52081.57,Sarah Kiplagat,0,,payment_confirmation,,,1,225,0,3,1,0,0,0,0,0,0,0,0,0
MSG00001679,MPESA,"Confirmed. Ksh43682.37 paid to Esther Ogola. on 18/9/25 at 4.33 PM New M-PESA balance is Ksh13101.66. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00.",2025-09-18 16:33:00.884288,43682.37,60.0,13101.66,Esther Ogola,0,,payment_confirmation,,,1,182,0,3,1,0,0,0,0,0,0,0,0,0
MSG00000187,MPESA,"Confirmed. Ksh8795.70 paid to Kipchoge Koech. on 18/9/25 at 4.43 PM New M-PESA balance is Ksh16699.02. Transaction cost, Ksh40.00. Amount you can transact within the day is 500000.00. Funga mkopo na M-PESA loans haraka.",2025-09-18 16:43:00.862861,8795.7,40.0,16699.02,Kipchoge Koech,0,,payment_confirmation,,,1,219,0,3,1,0,0,0,0,0,0,0,0,0
MSG00006094,MPESA,Confirmed. You have received Ksh37818.84 from Catherine Mwangi 0792 110 007 on 18/9/25 at 4.49 PM New M-PESA balance is Ksh56811.65.,2025-09-18 16:49:00.968947,37818.84,0.0,56811.65,,0,,receipt_confirmation,Catherine Mwangi,0792 110 007,1,132,0,2,1,0,0,0,0,0,0,0,0,0
MSG00005374,MPESA,Confirmed. You have received Ksh10110.09 from Lucy Mwangi 0791 919 048 on 18/9/25 at 4.50 PM New M-PESA balance is Ksh44154.04. Save more with M-PESA. Visit https://www.safaricom.co.ke/offers,2025-09-18 16:50:00.953299,10110.09,0.0,44154.04,,0,,receipt_confirmation,Lucy Mwangi,0791 919 048,1,191,0,2,1,1,2,0,1,1,0,0,0,0
MSG00007557,MPESA,Confirmed. You have received Ksh32254.31 from Chebet Odhiambo 0793 630 839 on 18/9/25 at 4.53 PM New M-PESA balance is Ksh43278.43.,2025-09-18 16:53:01.001465,32254.31,0.0,43278.43,,0,,receipt_confirmation,Chebet Odhiambo,0793 630 839,1,131,0,2,1,0,0,0,0,0,0,0,0,0
MSG00005497,MPESA,Confirmed. You have received Ksh36815.56 from Joseph Kiplagat 0740 563 431 on 18/9/25 at 6.19 PM New M-PESA balance is Ksh85290.67.,2025-09-18 18:19:00.953299,36815.56,0.0,85290.67,,0,,receipt_confirmation,Joseph Kiplagat,0740 563 431,1,131,0,2,1,0,0,0,0,0,0,0,0,0
MSG00007887,MPESA,Confirmed. You have received Ksh46259.15 from John Njoroge 0769 660 522 on 18/9/25 at 6.36 PM New M-PESA balance is Ksh54495.88.,2025-09-18 18:36:01.003438,46259.15,0.0,54495.88,,0,,receipt_confirmation,John Njoroge,0769 660 522,1,128,0,2,1,0,0,0,0,0,0,0,0,0
MSG00004343,MPESA,"Confirmed. Ksh47444.10 paid to Daniel Kiprotich. on 18/9/25 at 6.52 PM New M-PESA balance is Ksh41792.90. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00. Tumia M-PESA Biashara number kununua credit na data bila ya transaction cost.",2025-09-18 18:52:00.935523,47444.1,60.0,41792.9,Daniel Kiprotich,0,,payment_confirmation,,,1,264,0,3,1,0,0,0,0,0,0,0,0,0
MSG00003974,MPESA,"Confirmed. Ksh10216.69 paid to Chebet Nyambura. on 18/9/25 at 6.57 PM New M-PESA balance is Ksh45723.63. Transaction cost, Ksh45.00. Amount you can transact within the day is 500000.00. M-PESA Global - send money worldwide at low rates.",2025-09-18 18:57:00.932567,10216.69,45.0,45723.63,Chebet Nyambura,0,,payment_confirmation,,,1,236,0,3,1,0,0,0,0,0,0,0,0,0
MSG00006670,MPESA,Confirmed. You have received Ksh46357.22 from Wanjiru Mutua 0769 576 147 on 18/9/25 at 6.57 PM New M-PESA balance is Ksh74632.68.,2025-09-18 18:57:00.984769,46357.22,0.0,74632.68,,0,,receipt_confirmation,Wanjiru Mutua,0769 576 147,1,129,0,2,1,0,0,0,0,0,0,0,0,0
MSG00006887,MPESA,Confirmed. You have received Ksh37317.05 from Peter Mwangi 0793 207 378 on 18/9/25 at 6.58 PM New M-PESA balance is Ksh63113.67.,2025-09-18 18:58:00.984769,37317.05,0.0,63113.67,,0,,receipt_confirmation,Peter Mwangi,0793 207 378,1,128,0,2,1,0,0,0,0,0,0,0,0,0
MSG00001142,MPESA,"Confirmed. Ksh35212.94 paid to Samuel Mwangi. on 18/9/25 at 7.00 PM New M-PESA balance is Ksh3595.25. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00. Funga mkopo na M-PESA loans haraka.",2025-09-18 19:00:00.882432,35212.94,60.0,3595.25,Samuel Mwangi,0,,payment_confirmation,,,1,218,0,3,1,0,0,0,0,0,0,0,0,0
MSG00000003,MPESA,"Confirmed. Ksh374.61 paid to Chebet Otieno. on 18/9/25 at 7.02 PM New M-PESA balance is Ksh27753.86. Transaction cost, Ksh5.00. Amount you can transact within the day is 500000.00. Tumia M-PESA Biashara number kununua credit na data bila ya transaction cost.",2025-09-18 19:02:00.862861,374.61,5.0,27753.86,Chebet Otieno,0,,payment_confirmation,,,1,258,0,3,1,0,0,0,0,0,0,0,0,0
MSG00003564,MPESA,"Confirmed. Ksh6375.96 paid to Mary Kiprotich. on 18/9/25 at 7.24 PM New M-PESA balance is Ksh4647.18. Transaction cost, Ksh35.00. Amount you can transact within the day is 500000.00.",2025-09-18 19:24:00.921532,6375.96,35.0,4647.18,Mary Kiprotich,0,,payment_confirmation,,,1,182,0,3,1,0,0,0,0,0,0,0,0,0
MSG00007150,MPESA,Confirmed. You have received Ksh34385.41 from Kamau Ogola 0740 132 181 on 18/9/25 at 7.32 PM New M-PESA balance is Ksh72297.16. Lipa na M-PESA at NAIVAS SUPERMARKET and stand a chance to win a trolley shopping.,2025-09-18 19:32:00.993216,34385.41,0.0,72297.16,,0,,receipt_confirmation,Kamau Ogola,0740 132 181,1,210,0,2,1,0,0,0,0,0,0,0,0,0
MSG00007026,MPESA,Confirmed. You have received Ksh14271.75 from Lucy Wanjiku 0768 258 999 on 18/9/25 at 7.34 PM New M-PESA balance is Ksh52370.68.,2025-09-18 19:34:00.984769,14271.75,0.0,52370.68,,0,,receipt_confirmation,Lucy Wanjiku,0768 258 999,1,128,0,2,1,0,0,0,0,0,0,0,0,0
MSG00002082,MPESA,"Confirmed. Ksh26943.27 paid to Chebet Kamau. on 18/9/25 at 7.39 PM New M-PESA balance is Ksh45193.01. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00. Funga mkopo na M-PESA loans haraka.",2025-09-18 19:39:00.900648,26943.27,55.0,45193.01,Chebet Kamau,0,,payment_confirmation,,,1,218,0,3,1,0,0,0,0,0,0,0,0,0
MSG00005616,MPESA,Confirmed. You have received Ksh373.34 from Jane Mwangi 0720 022 212 on 18/9/25 at 7.48 PM New M-PESA balance is Ksh66691.77.,2025-09-18 19:48:00.962570,373.34,0.0,66691.77,,0,,receipt_confirmation,Jane Mwangi,0720 022 212,1,125,0,2,1,0,0,0,0,0,0,0,0,0
MSG00000056,MPESA,"Confirmed. Ksh22798.04 paid to Kamau Mutua. on 18/9/25 at 7.52 PM New M-PESA balance is Ksh30892.04. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00. Tumia M-PESA Biashara number kununua credit na data bila ya transaction cost.",2025-09-18 19:52:00.862861,22798.04,55.0,30892.04,Kamau Mutua,0,,payment_confirmation,,,1,259,0,3,1,0,0,0,0,0,0,0,0,0
MSG00002364,MPESA,"Confirmed. Ksh49534.25 paid to Akinyi Kariuki. on 18/9/25 at 7.59 PM New M-PESA balance is Ksh18644.68. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00.",2025-09-18 19:59:00.906448,49534.25,60.0,18644.68,Akinyi Kariuki,0,,payment_confirmation,,,1,184,0,3,1,0,0,0,0,0,0,0,0,0
MSG00003775,MPESA,"Confirmed. Ksh6519.45 paid to Joyce Maina. on 18/9/25 at 8.13 PM New M-PESA balance is Ksh72286.97. Transaction cost, Ksh35.00. Amount you can transact within the day is 500000.00.",2025-09-18 20:13:00.921532,6519.45,35.0,72286.97,Joyce Maina,0,,payment_confirmation,,,1,180,0,3,1,0,0,0,0,0,0,0,0,0
MSG00002507,MPESA,"Confirmed. Ksh35194.44 paid to Samuel Maina. on 18/9/25 at 8.14 PM New M-PESA balance is Ksh55431.80. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00. Send money globally with M-PESA. Learn more https://bit.ly/mpesalnk",2025-09-18 20:14:00.906448,35194.44,60.0,55431.8,Samuel Maina,0,,payment_confirmation,,,1,250,0,3,1,1,2,0,1,0,0,0,0,0
MSG00000376,MPESA,"Confirmed. Ksh8726.92 paid to Grace Kiprotich. on 18/9/25 at 8.25 PM New M-PESA balance is Ksh54010.91. Transaction cost, Ksh40.00. Amount you can transact within the day is 500000.00.",2025-09-18 20:25:00.862861,8726.92,40.0,54010.91,Grace Kiprotich,0,,payment_confirmation,,,1,184,0,3,1,0,0,0,0,0,0,0,0,0
MSG00000892,MPESA,"Confirmed. Ksh44384.61 paid to Catherine Koech. on 18/9/25 at 8.27 PM New M-PESA balance is Ksh45120.41. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00.",2025-09-18 20:27:00.876467,44384.61,60.0,45120.41,Catherine Koech,0,,payment_confirmation,,,1,185,0,3,1,0,0,0,0,0,0,0,0,0
MSG00005277,MPESA,Confirmed. You have received Ksh14296.97 from James Kiprotich 0791 529 255 on 18/9/25 at 8.28 PM New M-PESA balance is Ksh65238.35.,2025-09-18 20:28:00.953299,14296.97,0.0,65238.35,,0,,receipt_confirmation,James Kiprotich,0791 529 255,1,131,0,2,1,0,0,0,0,0,0,0,0,0
MSG00004465,MPESA,"Confirmed. Ksh47832.96 paid to Jane Kiplagat. on 18/9/25 at 8.45 PM New M-PESA balance is Ksh18129.74. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00. Lipa na M-PESA na ufaidike na bei nafuu.",2025-09-18 20:45:00.935523,47832.96,60.0,18129.74,Jane Kiplagat,0,,payment_confirmation,,,1,224,0,3,1,0,0,0,0,0,0,0,0,0
MSG00005207,MPESA,Confirmed. You have received Ksh49564.72 from Grace Otieno 0769 523 465 on 18/9/25 at 9.05 PM New M-PESA balance is Ksh83980.83. Lipa na M-PESA at NAIVAS SUPERMARKET and stand a chance to win a trolley shopping.,2025-09-18 21:05:00.953299,49564.72,0.0,83980.83,,0,,receipt_confirmation,Grace Otieno,0769 523 465,1,211,0,2,1,0,0,0,0,0,0,0,0,0
MSG00005041,MPESA,Confirmed. You have received Ksh14258.17 from Lucy Njoroge 0720 160 285 on 18/9/25 at 9.11 PM New M-PESA balance is Ksh71650.36.,2025-09-18 21:11:00.951852,14258.17,0.0,71650.36,,0,,receipt_confirmation,Lucy Njoroge,0720 160 285,1,128,0,2,1,0,0,0,0,0,0,0,0,0
MSG00007743,MPESA,Confirmed. You have received Ksh38558.50 from Esther Waithaka 0720 945 754 on 18/9/25 at 9.13 PM New M-PESA balance is Ksh56240.88.,2025-09-18 21:13:01.003438,38558.5,0.0,56240.88,,0,,receipt_confirmation,Esther Waithaka,0720 945 754,1,131,0,2,1,0,0,0,0,0,0,0,0,0
MSG00001241,MPESA,"Confirmed. Ksh15500.70 paid to Jane Waithaka. on 18/9/25 at 9.30 PM New M-PESA balance is Ksh51752.76. Transaction cost, Ksh50.00. Amount you can transact within the day is 500000.00. M-PESA Global - send money worldwide at low rates.",2025-09-18 21:30:00.884288,15500.7,50.0,51752.76,Jane Waithaka,0,,payment_confirmation,,,1,234,0,3,1,0,0,0,0,0,0,0,0,0
MSG00000666,MPESA,"Confirmed. Ksh45647.44 paid to Samuel Otieno. on 18/9/25 at 9.33 PM New M-PESA balance is Ksh46748.50. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00. Tumia M-PESA Biashara number kununua credit na data bila ya transaction cost.",2025-09-18 21:33:00.862861,45647.44,60.0,46748.5,Samuel Otieno,0,,payment_confirmation,,,1,261,0,3,1,0,0,0,0,0,0,0,0,0
MSG00007423,MPESA,Confirmed. You have received Ksh12525.43 from Otieno Odhiambo 0740 374 536 on 18/9/25 at 9.58 PM New M-PESA balance is Ksh15631.08.,2025-09-18 21:58:00.998914,12525.43,0.0,15631.08,,0,,receipt_confirmation,Otieno Odhiambo,0740 374 536,1,131,0,2,1,0,0,0,0,0,0,0,0,0
MSG00003490,MPESA,"Confirmed. Ksh25973.19 paid to Wanjiru Owino. on 18/9/25 at 10.00 PM New M-PESA balance is Ksh69548.60. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00. Funga mkopo na M-PESA loans haraka.",2025-09-18 22:00:00.921532,25973.19,55.0,69548.6,Wanjiru Owino,0,,payment_confirmation,,,1,220,0,3,1,0,0,0,0,0,0,0,0,0
MSG00003814,MPESA,"Confirmed. Ksh36364.88 paid to Wanjiru Kimani. on 18/9/25 at 10.01 PM New M-PESA balance is Ksh35090.61. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00. Tumia M-PESA Biashara number kununua credit na data bila ya transaction cost.",2025-09-18 22:01:00.930195,36364.88,60.0,35090.61,Wanjiru Kimani,0,,payment_confirmation,,,1,263,0,3,1,0,0,0,0,0,0,0,0,0
MSG00002221,MPESA,"Confirmed. Ksh17208.96 paid to Kamau Ogola. on 18/9/25 at 10.06 PM New M-PESA balance is Ksh55759.25. Transaction cost, Ksh50.00. Amount you can transact within the day is 500000.00. Tumia M-PESA Biashara number kununua credit na data bila ya transaction cost.",2025-09-18 22:06:00.900648,17208.96,50.0,55759.25,Kamau Ogola,0,,payment_confirmation,,,1,260,0,3,1,0,0,0,0,0,0,0,0,0
MSG00003862,MPESA,"Confirmed. Ksh43348.75 paid to Esther Mutua. on 18/9/25 at 10.51 PM New M-PESA balance is Ksh29626.76. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00. Exclusive M-PESA deals at https://bit.ly/safaricomdeals",2025-09-18 22:51:00.931081,43348.75,60.0,29626.76,Esther Mutua,0,,payment_confirmation,,,1,239,0,3,1,1,2,0,1,0,0,0,0,0
MSG00006347,MPESA,Confirmed. You have received Ksh27908.15 from Grace Kimani 0769 449 347 on 18/9/25 at 11.09 PM New M-PESA balance is Ksh32198.62. Get exclusive deals at https://bit.ly/mpesadeals for M-PESA users.,2025-09-18 23:09:00.974619,27908.15,0.0,32198.62,,0,,receipt_confirmation,Grace Kimani,0769 449 347,1,196,0,2,1,1,2,0,1,0,0,0,0,0
MSG00006091,MPESA,Confirmed. You have received Ksh21984.38 from Ruth Koech 0730 777 198 on 18/9/25 at 11.57 PM New M-PESA balance is Ksh24207.04. Save more with M-PESA. Visit https://www.safaricom.co.ke/offers,2025-09-18 23:57:00.968947,21984.38,0.0,24207.04,,0,,receipt_confirmation,Ruth Koech,0730 777 198,1,191,0,2,1,1,2,0,1,1,0,0,0,0
MSG00007752,MPESA,Confirmed. You have received Ksh45232.62 from Jane Kiprotich 0769 904 364 on 19/9/25 at 12.07 AM New M-PESA balance is Ksh103210.73.,2025-09-19 00:07:01.003438,45232.62,0.0,103210.73,,0,,receipt_confirmation,Jane Kiprotich,0769 904 364,1,132,0,2,1,0,0,0,0,0,0,0,0,0
MSG00000233,MPESA,"Confirmed. Ksh41406.19 paid to Daniel Ogola. on 19/9/25 at 12.15 AM New M-PESA balance is Ksh6482.53. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00.",2025-09-19 00:15:00.862861,41406.19,60.0,6482.53,Daniel Ogola,0,,payment_confirmation,,,1,182,0,3,1,0,0,0,0,0,0,0,0,0
MSG00004588,MPESA,"Confirmed. Ksh25461.02 paid to Michael Ogola. on 19/9/25 at 12.41 AM New M-PESA balance is Ksh36125.27. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00. Get 10% cashback on all payments. Visit https://bit.ly/mpesacashback",2025-09-19 00:41:00.935523,25461.02,55.0,36125.27,Michael Ogola,0,,payment_confirmation,,,1,253,0,3,1,1,2,0,1,0,0,0,0,0
MSG00007284,MPESA,Confirmed. You have received Ksh9951.85 from Kipchoge Maina 0791 981 695 on 19/9/25 at 12.42 AM New M-PESA balance is Ksh75260.75.,2025-09-19 00:42:00.993216,9951.85,0.0,75260.75,,0,,receipt_confirmation,Kipchoge Maina,0791 981 695,1,130,0,2,1,0,0,0,0,0,0,0,0,0
MSG00000106,MPESA,"Confirmed. Ksh22794.46 paid to Joseph Mutua. on 19/9/25 at 12.47 AM New M-PESA balance is Ksh29608.11. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00.",2025-09-19 00:47:00.862861,22794.46,55.0,29608.11,Joseph Mutua,0,,payment_confirmation,,,1,183,0,3,1,0,0,0,0,0,0,0,0,0
MSG00002281,MPESA,"Confirmed. Ksh20364.97 paid to Ruth Kiprotich. on 19/9/25 at 12.53 AM New M-PESA balance is Ksh15930.82. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00. Shop with M-PESA and get cashback. Check https://www.safaricom.co.ke/mpesa",2025-09-19 00:53:00.904594,20364.97,55.0,15930.82,Ruth Kiprotich,0,,payment_confirmation,,,1,260,0,3,1,1,2,0,1,1,0,0,0,0
MSG00005265,MPESA,Confirmed. You have received Ksh27743.46 from Ruth Ogola 0710 188 800 on 19/9/25 at 1.23 AM New M-PESA balance is Ksh27880.38.,2025-09-19 01:23:00.953299,27743.46,0.0,27880.38,,0,,receipt_confirmation,Ruth Ogola,0710 188 800,1,126,0,2,1,0,0,0,0,0,0,0,0,0
MSG00003935,MPESA,"Confirmed. Ksh26069.82 paid to Faith Wanjiku. on 19/9/25 at 1.25 AM New M-PESA balance is Ksh67484.44. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00. Funga mkopo na M-PESA loans haraka.",2025-09-19 01:25:00.932567,26069.82,55.0,67484.44,Faith Wanjiku,0,,payment_confirmation,,,1,219,0,3,1,0,0,0,0,0,0,0,0,0
MSG00007052,MPESA,Confirmed. You have received Ksh49315.71 from Sarah Njoroge 0720 685 845 on 19/9/25 at 1.37 AM New M-PESA balance is Ksh80575.77.,2025-09-19 01:37:00.984769,49315.71,0.0,80575.77,,0,,receipt_confirmation,Sarah Njoroge,0720 685 845,1,129,0,2,1,0,0,0,0,0,0,0,0,0
MSG00005055,MPESA,Confirmed. You have received Ksh2052.65 from Paul Kamau 0791 987 752 on 19/9/25 at 1.44 AM New M-PESA balance is Ksh49207.14.,2025-09-19 01:44:00.951852,2052.65,0.0,49207.14,,0,,receipt_confirmation,Paul Kamau,0791 987 752,1,125,0,2,1,0,0,0,0,0,0,0,0,0
MSG00007114,MPESA,Confirmed. You have received Ksh23171.59 from Samuel Ogola 0768 687 967 on 19/9/25 at 1.54 AM New M-PESA balance is Ksh78255.98.,2025-09-19 01:54:00.993216,23171.59,0.0,78255.98,,0,,receipt_confirmation,Samuel Ogola,0768 687 967,1,128,0,2,1,0,0,0,0,0,0,0,0,0
